Id,Open Date,City,City Group,Type,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,revenue
3880,07/09/2013,Diyarbakır,Other,FC,9,7.5,2,7.5,3,2,6,4,10,10,3,10,7.5,0,0,0,0,0,25,6,2,1,3,0,0,0,0,2.5,7.5,0,0,0,0,0,0,0,0,3213663.511
3881,12/23/2012,Mardin,Other,IL,4,5,3,4,1,2,4,5,4,4,3,4,4,0,0,0,0,0,5,4,1,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3389925.576
3882,10/04/2013,Adana,Other,IL,4,2,4,4,2,3,5,5,8,5,3,8,5,0,0,0,0,0,4,4,15,3,4,0,0,0,0,5,7.5,0,0,0,0,0,0,0,0,2801024.637
3883,12/08/2012,İstanbul,Big Cities,IL,1,5,4,4,2,2,5,5,5,5,2,5,5,2,4,0,3,1,5,4,2,5,1,2,1,3,0,3,3,5,2,5,3,4,4,4,1,2851670.487
3884,10/17/1995,İstanbul,Big Cities,FC,3,5,4,4,1,4,5,5,5,5,1,5,5,0,4,0,0,0,2,4,2,2,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,5070045.356
3885,06/23/2009,Adana,Other,IL,4,3,4,3,2,2,5,5,4,5,4,5,5,5,4,3,1,4,3,5,5,2,3,2,5,2,1,3,3,2,3,2,2,3,4,4,1,3954496.911
3886,04/22/2008,Adana,Other,FC,4,4,4,6,1,4,3,5,4,10,6,4,5,0,0,0,0,0,10,3,1,1,4,0,0,0,0,5,2,0,0,0,0,0,0,0,0,4510581.595
3887,03/16/2006,Antalya,Other,IL,3,5,6,6,1,4,5,4,8,8,3,5,5,1,2,2,1,12,2,15,2,3,3,8,2,3,2.5,3,1,20,5,5,3,3,4,0,4,3636634.951
3888,11/08/2013,Şanlıurfa,Other,IL,3,5,3,4,3,2,5,4,4,5,2,4,4,0,0,0,0,0,5,4,1,1,3,2,0,0,0,1,3,0,0,0,0,0,0,0,1,1847244.498
3889,03/26/2005,Mersin,Other,FC,4,5,4,4,2,3,5,5,4,5,2,3,4,0,0,0,0,0,4,5,2,4,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4348520.055
3890,08/22/2004,Gaziantep,Other,FC,4,5,3,4,2,2,5,4,4,5,5,4,4,0,0,0,0,0,3,1,1,2,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4546999.077
3891,09/26/2009,Aydın,Other,IL,12,7.5,6,4,4,2,5,5,8,5,1,4,6,0,0,0,0,0,1,1,6,3,1,0,0,0,0,7.5,3,0,0,0,0,0,0,0,0,4990536.655
3892,08/27/1999,İstanbul,Big Cities,FC,3,4,5,4,2,4,5,5,5,5,5,5,5,0,0,0,0,0,1,2,1,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4533102.393
3893,02/29/2012,İstanbul,Big Cities,FC,3,5,3,3,2,2,5,4,5,5,4,5,5,0,0,0,0,0,3,4,1,1,2,0,0,0,0,1,3,0,0,0,0,2,0,0,0,3653745.915
3894,11/13/2013,İstanbul,Big Cities,FC,3,5,4,4,1,1,5,5,5,5,1,5,5,0,0,0,0,0,5,4,2,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1838147.807
3895,01/04/2014,Isparta,Other,IL,4,5,4,4,1,3,5,5,5,5,2,5,5,0,0,0,0,0,5,4,1,3,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2704624.467
3896,03/02/1998,Adana,Other,IL,4,5,3,3,3,5,5,5,5,5,2,5,5,1,2,4,1,3,4,5,4,2,2,0,0,2,2,1,2,5,2,4,2,2,4,4,3,3548999.08
3897,06/06/2003,Ankara,Big Cities,FC,5,5,4,4,1,5,5,4,4,4,4,4,4,0,0,0,0,0,3,5,3,4,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,7575134.889
3898,08/25/2007,İstanbul,Big Cities,FC,3,5,4,4,1,2,5,4,4,5,3,4,5,0,0,0,0,0,3,5,2,4,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4782169.479
3899,05/02/2008,Antalya,Other,FC,2,3,4,3,4,4,10,5,5,10,2,5,5,0,0,0,0,0,1,2,1,3,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3870097.61
3900,07/17/2009,İstanbul,Big Cities,IL,4,5,3,5,2,2,5,4,5,5,3,5,5,0,2,4,0,4,2,4,1,2,1,0,1,1,3,2,3,5,4,3,3,4,4,3,4,4714131.138
3901,05/24/2007,Ankara,Big Cities,IL,2,1,4,5,1,4,1,4,4,4,5,3,5,2,0,4,2,0,1,2,2,1,1,0,2,2,1,1,2,1,5,0,3,0,1,0,1,3567866.489
3902,02/26/1998,İstanbul,Big Cities,IL,1,1,5,4,1,6,1,4,4,5,3,5,5,5,4,4,2,4,2,3,2,1,15,2,2,3,5,2,3,2,5,5,3,4,4,4,3,4766556.34
3903,01/03/2013,İstanbul,Big Cities,FC,2,4,4,4,1,1,5,4,4,4,2,5,4,0,0,0,0,0,2,1,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1934440.03
3904,06/01/2010,Manisa,Other,IL,3,3,6,4,2,4,5,4,5,5,8,10,7.5,0,4,4,0,4,5,15,12,3,5,0,5,5,3,3,2,0,1,4,0,3,0,3,1,3538539.757
3905,12/23/2012,Mardin,Other,IL,4,2,3,5,2,1,4,4,5,5,3,5,5,0,0,0,0,0,3,5,1,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2868684.837
3906,10/28/2012,Balıkesir,Other,FC,12,5,6,6,2,10,10,8,10,10,3,10,7.5,9,8,2,9,4,10,15,3,3,10,5,10,12.5,4,12.5,10,0,1,0,4,24,12,16,0,3507173.664
3907,07/15/2013,Nevşehir,Other,IL,2,5,4,4,1,2,2,4,4,4,4,4,4,0,0,0,0,0,2,3,1,2,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2936014.121
3908,11/16/2012,Konya,Other,FC,4,5,4,5,1,2,5,4,5,5,3,8,5,0,0,0,0,0,3,3,1,3,1,0,0,0,0,2,7.5,0,0,0,0,0,0,0,0,3344730.415
3909,08/01/2000,İstanbul,Big Cities,IL,4,5,4,5,3,2,5,4,5,5,1,5,5,0,0,0,0,0,5,3,1,4,4,0,0,3,0,2,2,0,3,0,0,0,0,0,0,7592427.085
3910,07/30/2010,İstanbul,Big Cities,FC,4,5,4,7.5,6,2,5,5,4,10,3,4,4,0,2,3,0,0,25,4,1,1,2,2,0,0,5,2,2,5,0,0,4,4,0,4,0,4692427.48
3911,05/18/2011,Balıkesir,Other,FC,4,3,3,5,2,2,5,4,4,5,3,4,5,0,0,0,0,0,2,4,2,4,2,1,0,0,0,2,3,0,1,0,1,0,0,0,1,3369668.764
3912,05/01/2009,İstanbul,Big Cities,FC,4,5,4,5,2,2,5,4,4,4,3,5,4,1,0,0,0,4,5,5,2,3,1,0,0,0,0,4,1,0,0,1,0,3,0,3,5,5385422.773
3913,11/08/2013,Kocaeli,Other,IL,3,4,4,4,2,3,5,4,4,5,4,4,4,0,2,0,0,1,5,5,1,3,4,0,0,0,0,2,3,0,0,0,0,0,0,0,3,2370120.86
3914,06/18/2007,İstanbul,Big Cities,FC,3,3,4,4,2,3,5,5,5,5,2,5,5,0,0,0,0,0,3,3,2,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3839535.557
3915,12/17/2010,Aydın,Other,FC,4,5,4,5,2,2,5,4,5,5,3,5,5,0,0,0,0,0,5,5,2,2,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5196694.966
3916,05/08/1995,İstanbul,Big Cities,IL,4,5,5,3,1,5,5,5,5,5,2,5,5,3,5,3,5,5,2,5,5,3,1,5,5,5,3,4,2,5,1,2,1,1,4,5,1,5318293.955
3917,12/20/2003,İstanbul,Big Cities,IL,6,5,4,4,2,4,5,3,4,5,5,4,7.5,4,3,4,5,0,2,5,3,1,5,3,5,5,3,4,2,0,3,5,0,4,0,0,0,7785898.843
3918,08/30/2013,Antalya,Other,IL,4,4,4,4,1,3,5,3,4,5,5,4,5,0,0,0,0,0,4,1,4,4,5,0,0,0,0,4,3,0,0,0,0,0,0,0,0,2871603.962
3919,09/04/2009,Manisa,Other,IL,4,5,4,5,3,2,5,2,4,5,5,3,5,3,3,3,2,4,5,5,5,5,5,1,1,1,1,5,0,5,1,3,2,3,4,4,1,4380963.614
3920,12/02/2008,İzmir,Big Cities,FC,4,5,4,4,2,3,5,4,4,4,3,5,4,0,0,0,0,0,2,4,2,2,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5763658.777
3921,02/11/1998,İzmir,Big Cities,IL,4,5,4,4,1,4,5,5,5,5,2,5,5,0,5,5,4,0,3,5,1,3,2,5,5,5,1,3,2,5,5,5,5,5,5,5,3,4913209.434
3922,06/24/2012,İzmir,Big Cities,FC,4,4,4,4,1,3,5,4,5,5,2,5,5,0,0,0,3,0,5,5,4,2,5,0,0,3,4,3,1,0,0,4,0,0,0,0,0,3913112.876
3923,03/29/2013,İstanbul,Big Cities,FC,4,5,4,5,1,2,5,5,5,5,1,5,5,0,0,0,3,4,3,3,1,4,1,0,0,1,0,3,3,0,4,0,0,0,0,3,0,3142048.694
3924,01/07/2011,Ankara,Big Cities,IL,2,4,4,4,1,3,5,5,5,5,1,5,5,0,0,0,0,0,3,4,1,3,1,0,0,0,0,2,2,0,0,0,4,0,0,0,0,3281227.832
3925,11/25/2011,Hatay,Other,IL,2,4,4,4,2,2,5,2,4,5,5,3,5,4,2,3,2,0,1,3,1,1,1,3,0,2,2,2,3,3,3,4,0,3,4,3,3,3866681.7
3926,04/18/2008,Denizli,Other,IL,3,4,4,4,2,2,5,3,4,5,5,5,5,4,4,4,5,4,2,5,5,3,5,3,5,5,3,3,2,3,0,5,3,0,5,4,3,4282887.023
3927,01/15/2013,Manisa,Other,FC,1,2,5,2,1,1,1,5,5,5,1,5,5,0,0,0,0,0,1,2,2,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2873269.619
3928,03/03/2012,İstanbul,Big Cities,IL,12,6,6,6,4,6,10,8,8,8,8,8,5,0,0,0,0,0,15,15,6,3,10,0,6,10,0,7.5,3,0,6,0,6,0,12,12,0,3703797.79
3929,03/05/1996,İstanbul,Big Cities,FC,4,7.5,4,6,2,2,5,5,4,5,1,4,5,0,0,0,0,0,5,5,9,1,1,0,0,0,0,5,7.5,0,0,0,0,0,0,0,0,7302524.869
3930,05/18/2011,İzmir,Big Cities,IL,3,3,5,4,2,4,1,4,5,5,3,5,5,0,0,4,2,0,2,3,2,3,1,3,0,0,5,2,3,0,0,0,3,4,4,4,0,3797221.409
3931,10/22/2006,Adana,Other,FC,9,6,6,6,4,6,10,10,10,10,2,10,7.5,0,0,0,0,0,5,6,3,2,5,0,0,0,0,5,7.5,0,0,0,0,0,0,0,0,4452901.604
3932,05/03/2009,Gaziantep,Other,FC,4,5,4,5,1,4,5,4,4,4,5,3,4,0,0,0,0,0,5,1,5,5,4,0,3,0,0,5,2,0,0,0,0,0,0,0,0,4753026.205
3933,03/27/2013,Bolu,Other,FC,2,2,4,4,2,1,5,4,4,4,2,4,4,0,0,0,0,0,1,1,1,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3120052.683
3934,11/29/2008,İstanbul,Big Cities,FC,2,3,4,4,1,2,5,4,4,4,3,4,5,0,0,0,0,0,3,5,2,3,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4222843.028
3935,12/04/2012,Kocaeli,Other,IL,3,3,5,3,1,4,5,3,5,5,1,5,5,0,0,0,0,0,1,3,1,2,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2711611.421
3936,06/06/2013,İstanbul,Big Cities,FC,4,5,4,5,2,3,5,4,4,4,3,3,4,0,0,0,0,0,4,3,2,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2662144.045
3937,10/24/2006,Konya,Other,IL,2,2,6,4,3,3,4,10,5,5,3,5,5,0,2,3,1,3,20,3,1,3,3,2,5,3,0,2.5,2,3,3,4,0,2,0,2,3,3638732.197
3938,09/15/2011,Antalya,Other,FC,4,5,3,5,1,2,5,5,5,5,3,4,5,0,0,0,0,4,1,1,1,3,5,3,4,0,0,3,3,0,1,0,2,0,0,5,2,4360476.204
3939,01/01/2000,Ankara,Big Cities,IL,3,5,4,4,2,5,5,5,5,5,2,5,5,2,2,2,1,3,2,1,1,1,1,4,1,1,5,1,3,2,4,5,2,3,4,3,5,6418875.227
3940,09/21/2012,Isparta,Other,IL,3,3,4,4,2,2,5,5,4,5,2,4,5,0,0,0,0,4,2,3,1,1,2,2,0,0,3,2,3,0,0,0,3,3,0,0,4,3254267.442
3941,02/11/1998,İstanbul,Big Cities,IL,4,7.5,6,7.5,2,8,5,6,5,5,1,5,6,0,8,12,9,5,1,5,1,1,2,5,10,10,2.5,12.5,2.5,5,5,10,5,24,0,0,3,5802844.875
3942,05/12/2013,Manisa,Other,FC,3,5,4,4,2,2,5,5,4,4,3,4,4,0,0,0,0,0,5,1,1,2,1,0,2,0,0,1,3,3,0,4,3,0,0,4,0,2008254.444
3943,09/09/2010,Ankara,Big Cities,FC,2,4,4,4,2,2,5,5,5,5,2,5,5,0,0,0,2,0,3,2,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3333712.035
3944,06/06/2007,Antalya,Other,FC,3,4,4,4,2,2,5,4,5,5,4,5,6,3,5,4,4,5,5,12,4,3,4,5,4,0,4,4,1,4,0,3,2,3,5,5,2,4286652.839
3945,09/09/2010,İzmir,Big Cities,IL,9,7.5,4,7.5,4,4,10,8,5,5,2,6,6,3,8,12,15,12,5,15,3,4,15,2,4,5,12.5,10,5,15,12,15,4,24,15,16,0,3787240.673
3946,07/12/2013,Antalya,Other,FC,2,3,4,4,1,1,5,4,5,4,3,5,5,0,0,0,0,0,3,4,2,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2614889.512
3947,01/14/2011,Hatay,Other,IL,12,7.5,6,4,4,4,10,5,10,5,4,10,7.5,0,8,12,12,12,3,15,3,4,25,6,8,0,0,10,3,20,12,20,4,18,0,16,0,4428957.072
3948,02/15/2010,İstanbul,Big Cities,FC,4,5,4,4,2,2,5,2,4,5,5,3,5,3,5,5,0,5,2,4,5,5,1,2,0,0,1,5,2,0,5,5,0,4,4,0,3,4001730.108
3949,03/31/2011,İstanbul,Big Cities,IL,4,5,4,4,1,3,5,4,4,5,4,4,4,0,0,0,0,0,3,3,1,3,1,0,0,3,0,4,2,0,0,0,0,0,0,5,0,4191977.375
3950,12/28/2011,Antalya,Other,FC,4,5,4,5,3,2,5,3,4,5,5,4,5,0,0,0,0,3,5,5,5,5,5,0,4,0,0,5,0,0,5,0,0,0,0,0,0,4205537.215
3951,04/26/2013,İstanbul,Big Cities,FC,5,5,4,5,2,2,5,4,4,4,5,4,5,0,0,0,0,0,5,2,1,1,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3271026.753
3952,06/06/2003,İstanbul,Big Cities,IL,3,5,5,4,2,5,5,4,5,4,4,5,4,0,0,0,0,0,5,5,3,1,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,9238322.324
3953,08/20/2011,Aksaray,Other,FC,3,4,4,4,2,3,5,5,5,5,1,5,5,0,0,0,0,0,1,3,1,3,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2808464.654
3954,04/22/2010,İzmir,Big Cities,FC,4,5,5,4,1,5,5,5,5,5,2,5,5,0,0,0,0,0,4,1,3,5,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3700132.162
3955,03/05/2012,Ankara,Big Cities,FC,12,4,6,3,1,8,10,10,10,5,1,10,5,3,0,12,3,0,15,1,3,1,20,0,0,7.5,2.5,7.5,3,0,3,20,0,6,12,0,6,4238888.758
3956,09/13/2006,Muğla,Other,FC,3,3,4,4,2,2,3,5,5,5,1,5,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2914346.57
3957,02/26/1998,İstanbul,Big Cities,FC,2,7.5,4.5,6,4,6,10,10,10,10,2,10,7.5,0,0,0,0,0,10,12,6,2,15,0,0,0,0,7.5,5,0,0,0,0,2,0,0,0,5469083.33
3958,09/28/2008,Mersin,Other,IL,5,4,4,4,2,4,5,5,4,4,2,5,5,0,5,0,0,0,5,1,3,1,1,2,0,0,0,5,0,0,0,0,0,0,0,5,0,4734286.755
3959,10/10/2011,Balıkesir,Other,FC,2,4,4,5,1,3,5,4,5,5,3,5,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3410587.678
3960,05/24/2007,İstanbul,Big Cities,FC,4,1,4,5,1,4,1,4,4,4,5,5,4,2,4,0,2,4,1,2,2,1,1,2,2,2,1,1,3,1,5,5,3,4,1,4,1,3792416.079
3961,07/18/2011,İstanbul,Big Cities,FC,1,2,4,3,1,1,1,5,5,5,2,5,7.5,0,0,0,0,0,1,1,1,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3079427.102
3962,09/15/2007,Eskişehir,Other,FC,6,4,6,7.5,6,4,10,10,10,10,2,8,7.5,0,0,0,0,0,20,3,3,1,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5356243.196
3963,12/18/1998,Aksaray,Other,IL,3,5,4,4,2,2,5,4,4,5,4,4,3,0,0,2,0,5,3,5,2,5,4,1,0,1,2,5,1,4,3,0,0,0,5,0,0,5501522.986
3964,10/14/2013,Adana,Other,FC,3,4,3,3,2,3,5,4,5,5,2,5,5,0,0,0,0,0,4,1,3,2,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2541516.221
3965,04/13/2007,İstanbul,Big Cities,FC,6,4,2,4,2,6,5,4,10,5,4,5,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,7.5,0,0,0,0,0,0,0,0,3927815.874
3966,11/27/2008,İstanbul,Big Cities,FC,1,3,4,4,2,2,1,5,5,5,1,5,5,0,0,0,0,0,1,5,1,2,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4128177.888
3967,09/20/2013,Nevşehir,Other,IL,1,2,4,5,2,2,5,4,4,5,1,5,5,0,0,0,0,0,2,1,1,3,2,3,0,0,0,3,3,0,1,0,0,3,0,0,0,2348824.128
3968,10/25/2013,İstanbul,Big Cities,FC,12,7.5,4,5,4,6,5,8,8,8,10,5,6,0,0,0,0,0,25,4,15,3,5,0,0,0,0,5,2.5,0,0,0,0,0,0,0,0,3006803.856
3969,06/28/2012,Kars,Other,FC,3,4,4,4,2,2,5,5,5,5,1,5,5,0,0,0,0,0,3,1,1,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3587972.193
3970,12/03/2012,Eskişehir,Other,IL,4,3,4,4,2,5,5,4,5,5,3,5,5,5,4,0,1,4,5,5,3,3,2,3,4,1,3,3,1,5,1,0,2,3,4,4,0,2790778.085
3971,12/04/1999,İstanbul,Big Cities,IL,2,5,4,5,1,3,5,5,5,5,3,5,5,3,0,4,0,0,3,1,2,5,3,0,0,0,0,5,1,0,1,0,0,0,0,0,0,7576040.814
3972,12/04/1999,İstanbul,Big Cities,FC,2,4,4,4,1,3,10,5,8,5,6,5,5,0,0,0,0,3,1,1,1,1,1,2,0,0,0,2,3,0,0,0,4,0,12,0,0,5444768.995
3973,11/17/1995,Adana,Other,FC,4,5,5,4,1,5,5,4,4,4,2,4,4,0,0,0,0,0,3,5,3,2,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,5089631.007
3974,03/07/2011,İstanbul,Big Cities,IL,4,5,5,3,1,2,5,5,5,5,1,5,5,3,2,3,2,3,5,5,1,3,2,3,3,3,0,2,3,4,5,5,3,4,4,3,3,4301326.067
3975,02/19/2010,Mersin,Other,FC,5,4,4,4,2,5,5,4,5,5,5,3,5,1,0,0,0,0,2,5,3,1,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3608432.089
3976,02/29/2012,Mardin,Other,FC,2,2,4,4,2,2,5,4,4,5,3,4,5,0,0,0,0,0,3,3,1,3,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2543960.832
3977,08/24/1996,İstanbul,Big Cities,FC,4,5,4,4,2,2,5,4,4,5,5,4,5,0,0,0,0,4,3,5,1,3,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5192287.283
3978,12/23/2012,İstanbul,Big Cities,IL,2,2,3,5,2,4,5,4,4,4,3,5,4,0,0,3,3,4,3,4,2,3,2,4,4,0,3,2,3,5,0,0,0,0,0,3,0,2628169.303
3979,04/18/2008,İstanbul,Big Cities,FC,3,4,4,4,2,2,5,4,4,5,1,5,5,0,0,0,0,0,2,2,1,4,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4303462.926
3980,04/04/2012,Balıkesir,Other,FC,1,5,4,2,4,4,5,5,10,4,5,3,7.5,0,0,0,0,0,1,5,3,5,3,0,0,0,0,5,7.5,0,0,0,0,0,0,0,0,4419327.986
3981,12/20/1997,Trabzon,Other,IL,4,5,4,4,2,2,5,4,5,5,3,5,5,4,4,5,5,5,5,3,2,4,4,0,5,5,1,3,2,0,1,4,2,0,4,5,0,4674655.099
3982,12/02/2007,Kocaeli,Other,FC,2,6,4,4,1,4,5,10,5,5,1,4,5,0,0,0,0,0,2,1,3,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4745122.676
3983,02/07/2007,İstanbul,Big Cities,FC,3,5,4,4,1,4,5,5,5,5,1,4,5,0,0,0,0,0,2,4,2,2,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5277770.553
3984,12/31/1997,Ankara,Big Cities,IL,4,5,3,5,4,3,5,5,5,4,1,4,4,0,5,5,3,4,5,5,2,4,2,3,0,3,0,2,3,0,0,4,2,4,4,5,0,4824824.394
3985,12/17/2006,İstanbul,Big Cities,FC,4,5,4,4,2,5,5,4,4,5,2,4,4,0,0,0,0,0,3,1,1,2,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5025513.855
3986,01/16/2009,Adana,Other,IL,4,5,4,4,1,2,5,5,5,5,2,5,5,3,3,5,3,4,4,5,5,3,3,3,3,3,4,3,2,4,1,4,2,4,4,5,1,4578466.563
3987,04/17/2009,İstanbul,Big Cities,FC,12,7.5,6,6,4,4,10,5,10,10,4,10,7.5,12,8,12,0,15,10,15,3,4,15,10,10,0,5,10,7.5,0,15,25,4,24,0,16,2,4712164.607
3988,10/04/2012,İstanbul,Big Cities,IL,3,4,4,4,2,5,5,4,5,5,1,5,5,0,0,0,0,5,1,1,1,1,4,5,0,5,0,1,2,4,0,0,2,0,4,0,0,2290132.402
3989,10/06/2006,Antalya,Other,FC,4,5,4,4,2,2,5,4,4,5,4,4,5,0,0,0,0,0,3,5,2,4,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,4170252.397
3990,05/01/1997,İstanbul,Big Cities,FC,2,5,4,4,1,2,5,4,4,5,3,4,5,3,2,3,2,4,2,3,2,1,1,0,4,2,0,3,3,5,3,2,3,3,4,3,3,6916975.578
3991,06/28/2012,Eskişehir,Other,FC,3,5,4,4,2,2,5,4,5,5,3,5,5,0,0,3,0,0,5,5,1,1,1,0,1,0,0,4,1,3,0,0,2,0,4,3,0,4420340.598
3992,08/28/2009,İstanbul,Big Cities,IL,2,2,4,4,1,2,5,4,4,5,1,4,5,0,0,0,0,0,1,2,1,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3860342.319
3993,06/08/2000,Kocaeli,Other,IL,3,4,4,4,2,2,5,4,4,5,4,4,5,0,0,0,0,0,5,5,2,2,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,5507575.915
3994,11/01/2007,Edirne,Other,IL,3,5,4,5,4,3,5,4,4,4,2,3,4,3,3,5,2,4,5,5,4,2,2,2,2,2,1,3,0,3,3,4,2,3,4,5,4,4847157.252
3995,12/02/2007,Sakarya,Other,FC,2,5,4,4.5,1,2,5,10,5,5,1,5,5,0,0,0,0,0,2,5,3,3,1,0,0,3,0,2,7.5,0,5,5,0,0,0,0,0,4480592.23
3996,10/25/2013,İstanbul,Big Cities,FC,9,6,6,6,4,6,10,8,8,8,10,6,7.5,0,0,0,0,0,25,6,15,3,5,0,0,0,0,5,7.5,0,0,0,0,0,0,0,0,2995693.551
3997,11/27/2008,Batman,Other,FC,4,4,6,6,4,1,5,8,5,5,3,4,5,0,0,0,0,0,3,2,2,5,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4244632.585
3998,09/17/2009,Ankara,Big Cities,IL,4,5,4,5,1,5,5,5,5,5,1,5,5,0,0,0,0,4,1,4,1,2,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4779862.505
3999,06/09/2007,Denizli,Other,FC,3,3,4,3,2,2,5,5,5,5,2,5,5,0,0,0,0,0,4,4,1,1,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3443244.981
4000,10/23/2004,Ankara,Big Cities,FC,1,4,4,4,1,2,1,5,4,5,2,5,5,4,4,4,0,3,2,1,1,1,1,0,0,3,0,1,3,4,0,5,0,0,0,0,0,3862346.934
4001,09/01/2001,İstanbul,Big Cities,FC,3,5,4,4,2,5,5,5,4,5,1,5,5,1,2,2,1,5,2,3,1,1,1,2,5,2,5,2,3,0,3,2,2,2,4,3,3,7348052.102
4002,03/17/2007,Manisa,Other,IL,1,3,4,5,3,2,1,5,5,5,1,5,5,1,0,2,2,3,3,2,1,1,2,3,3,0,0,2,1,2,3,4,2,0,0,3,4,3598641.169
4003,12/28/2011,Erzincan,Other,FC,2,5,4,5,3,4,5,5,5,5,1,4,7.5,0,0,0,0,0,1,1,1,2,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4848434.636
4004,02/09/2000,İstanbul,Big Cities,DT,1,2,4,3,1,3,5,5,5,5,2,5,5,0,1,0,0,0,2,1,1,2,1,2,0,0,0,1,3,0,0,5,3,0,0,0,0,4753885.039
4005,03/01/2008,Hatay,Other,FC,12,4,6,6,2,4,10,8,8,10,8,3,7.5,0,0,0,0,3,25,15,9,1,25,0,3,0,0,10,7.5,5,0,0,0,0,1,0,0,4835835.652
4006,10/04/2013,Denizli,Other,FC,12,7.5,2,6,4,4,10,8,8,10,3,4,7.5,0,0,0,0,9,20,15,6,1,15,0,0,7.5,0,5,3,0,0,15,4,0,12,0,0,3346293.576
4007,06/05/2012,Balıkesir,Other,FC,3,4,5,3,1,2,2,5,5,5,1,5,5,0,0,0,0,0,2,3,1,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1704095.333
4008,12/11/2012,Aydın,Other,FC,6,4.5,4,7.5,6,2,10,8,5,10,3,10,7.5,0,0,0,0,0,25,15,12,2,2,0,0,0,0,5,7.5,3,0,0,3,0,0,4,3,3544314.017
4009,08/11/2007,İstanbul,Big Cities,IL,5,5,6,4,4,2,10,10,10,10,4,10,7.5,4,2,5,5,12,4,15,3,3,2,2,2,4,2.5,3,3,25,1,15,4,3,12,5,2,4736588.103
4010,02/15/2010,Ankara,Big Cities,IL,3,5,4,4,3,3,5,3,5,5,1,5,5,3,5,5,0,5,5,5,5,3,5,2,2,0,1,3,0,5,0,5,4,4,0,5,3,2951831.339
4011,03/19/2009,Gaziantep,Other,IL,4,2,4,4,2,2,5,4,5,5,2,5,5,0,0,0,0,0,4,4,3,2,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3071247.756
4012,11/25/2008,İstanbul,Big Cities,IL,4,5,6,4,2,3,5,4,5,10,4,10,5,12,8,4,5,5,10,15,1,4,4,4,4,12.5,5,3,2,5,15,3,2,24,4,16,4,4249894.07
